mc_mti,mc_processing_code,mc_acquirer_bin,mc_issuer_bin,mc_merchant_category_code,mc_merchant_country_code,mc_card_acceptor_id_code,mc_card_acceptor_name_location,mc_transaction_currency_code,mc_settlement_currency_code,mc_transaction_amount,mc_settlement_amount,mc_exchange_rate,mc_presentment_date,mc_pos_entry_mode,mc_eci_indicator,mc_ucaf_collection_indicator,mc_cvv2_result_code,mc_avs_result_code,mc_cross_border_indicator,mc_retrieval_reference_number,mc_auth_id_response,interchange_fee,rate_pct,fixed_fee,downgraded,channel_type,eci_3ds_auth
1240,0,406120,541756,5999,GB,MID117332,Merchant 603|GB,USD,USD,192.92,192.92,1.0,6/16/2025 0:00,90,NA,0,M,Y,False,RRN9787514378,927792,2.99 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,439662,541366,5999,US,MID239994,Merchant 178|US,USD,USD,102.52,102.52,1.0,7/26/2025 0:00,1,NA,0,M,Y,False,RRN2004122737,987508,1.64 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,403410,540915,4511,US,MID422409,Merchant 595|US,USD,USD,491.49,491.49,1.0,6/24/2025 0:00,90,NA,0,M,Y,True,RRN5894806648,381003,7.47 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,408016,525309,5542,GB,MID300501,Merchant 454|GB,EUR,EUR,40.35,40.35,1.0,8/12/2025 0:00,5,NA,0,M,Y,False,RRN6433300999,210147,0.71 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,478334,520939,5999,ES,MID579058,Demo Merchant 760|ES,RON,RON,739.38,739.38,1.0,6/17/2025,81,05,2,P,A,False,RRN8248242557,993276,16.42 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,180000,413583,546058,5732,RO,MID163904,Demo Merchant 538|RO,EUR,EUR,729.06,729.06,1.0,8/29/2025,81,05,0,N,N,False,RRN8101486306,232239,16.19 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,486820,559769,5541,CA,MID832282,Merchant 110|CA,EUR,EUR,62.57,62.57,1.0,7/9/2025 0:00,1,NA,0,M,Y,False,RRN9124756003,474406,1.04 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,475833,557564,5732,RO,MID541910,Demo Merchant 838|RO,CAD,CAD,384.18,384.18,1.0,8/9/2025,81,05,0,U,Z,False,RRN4534614925,885898,8.60 CAD,2.20%,0.15 CAD,1,ecommerce_3ds,1
1240,0,477189,510027,5812,DE,MID857412,Demo Merchant 972|DE,CAD,CAD,178.6,178.6,1.0,7/15/2025,81,06,2,N,Z,False,RRN5797786426,729914,4.08 CAD,2.20%,0.15 CAD,1,ecommerce_3ds,1
1240,0,428832,531512,5541,CA,MID761497,Merchant 961|CA,USD,USD,382.89,382.89,1.0,7/3/2025 0:00,90,NA,0,M,Y,False,RRN8000947702,207159,5.84 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,479704,514217,4511,DE,MID337067,Merchant 482|DE,EUR,EUR,232.64,232.64,1.0,7/7/2025 0:00,90,NA,0,M,Y,False,RRN7052610883,279537,3.59 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,476242,537886,5999,FR,MID841717,Merchant 980|FR,USD,USD,299.66,299.66,1.0,7/3/2025 0:00,90,NA,0,M,Y,False,RRN5731821492,980781,4.59 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,452314,518891,5541,DE,MID723566,Merchant 742|DE,USD,USD,364.52,364.52,1.0,7/19/2025 0:00,90,NA,0,M,Y,False,RRN4626145908,228827,5.57 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,443651,549213,4511,FR,MID804542,Merchant 774|FR,USD,USD,230.35,230.35,1.0,7/10/2025 0:00,1,NA,0,M,Y,False,RRN8750501456,355435,3.56 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,180000,494781,516740,5999,RO,MID579400,Demo Merchant 223|RO,USD,USD,782.4,782.4,1.0,7/8/2025,81,00,0,N,Y,True,RRN8306364766,130720,18.93 USD,2.40%,0.15 USD,1,ecommerce_non3ds,0
1240,0,414217,538031,4789,ES,MID993825,Demo Merchant 789|ES,EUR,EUR,493.45,493.45,1.0,7/31/2025,81,00,2,M,A,False,RRN9934192622,565646,9.23 EUR,1.85%,0.10 EUR,0,ecommerce_non3ds,0
1240,0,419652,544877,4511,DE,MID718171,Merchant 375|DE,USD,USD,77.97,77.97,1.0,6/19/2025 0:00,5,NA,0,M,Y,True,RRN7805530006,578025,1.27 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,444939,526562,5999,US,MID192061,Merchant 788|US,EUR,EUR,353.48,353.48,1.0,7/3/2025 0:00,2,NA,0,M,Y,False,RRN9609934783,407492,5.40 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,447835,519734,4511,CA,MID666232,Merchant 820|CA,EUR,EUR,153.05,153.05,1.0,8/10/2025 0:00,1,NA,0,M,Y,False,RRN1070256129,522324,2.40 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,480093,553535,5999,US,MID752091,Merchant 502|US,EUR,EUR,138.53,138.53,1.0,6/14/2025 0:00,1,NA,0,M,Y,False,RRN7878495632,111000,2.18 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,453570,527260,5812,IT,MID735600,Demo Merchant 488|IT,RON,EUR,168.39,33.68,0.2,7/12/2025,81,06,0,P,R,False,RRN6209511568,504896,0.89 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,400241,522754,5411,DE,MID868676,Merchant 742|DE,EUR,EUR,104.99,104.99,1.0,6/16/2025 0:00,5,NA,0,M,Y,False,RRN6452883681,588678,1.67 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,493419,549802,4511,US,MID496068,Merchant 357|US,EUR,EUR,14.41,14.41,1.0,8/19/2025 0:00,1,NA,0,M,Y,False,RRN2561044626,225209,0.32 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,423769,522278,4511,DE,MID422999,Merchant 464|DE,USD,USD,488.97,488.97,1.0,6/1/2025 0:00,90,NA,0,M,Y,False,RRN6258725232,840193,7.43 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,468859,539643,5411,CA,MID108192,Merchant 783|CA,USD,USD,423.12,423.12,1.0,6/7/2025 0:00,90,NA,0,M,Y,True,RRN6088670949,311679,6.45 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,453351,528935,5541,US,MID864378,Merchant 221|US,USD,USD,474.76,474.76,1.0,6/19/2025 0:00,5,NA,0,M,Y,False,RRN1085620193,941166,7.22 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,450803,529130,5411,US,MID170505,Merchant 392|US,EUR,EUR,143.92,143.92,1.0,7/6/2025 0:00,90,NA,0,M,Y,False,RRN1264441824,343943,2.26 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,431857,556165,4511,CA,MID266434,Merchant 922|CA,USD,USD,91.89,91.89,1.0,8/4/2025 0:00,5,NA,0,M,Y,True,RRN1004381346,255690,1.48 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,402108,540045,4511,CA,MID857075,Demo Merchant 342|CA,RON,RON,27.81,27.81,1.0,7/12/2025,81,06,2,U,Z,False,RRN7482646279,440216,0.76 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,0,413770,536362,5999,DE,MID359959,Merchant 425|DE,USD,USD,34.36,34.36,1.0,8/11/2025 0:00,2,NA,0,M,Y,False,RRN5634576704,851537,0.62 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,419380,521327,5999,CA,MID524294,Merchant 637|CA,USD,USD,11.42,11.42,1.0,7/10/2025 0:00,5,NA,0,M,Y,True,RRN1096791130,855934,0.27 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,406161,557361,5999,FR,MID202108,Merchant 580|FR,EUR,EUR,148.78,148.78,1.0,6/6/2025 0:00,5,NA,0,M,Y,False,RRN1842076355,680793,2.33 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,430445,527884,5541,GB,MID644116,Merchant 759|GB,USD,USD,276.59,276.59,1.0,6/7/2025 0:00,2,NA,0,M,Y,True,RRN4713036393,182090,4.25 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,444571,515906,5541,FR,MID267191,Merchant 294|FR,USD,USD,399.71,399.71,1.0,8/27/2025 0:00,5,NA,0,M,Y,False,RRN7037045006,171395,6.10 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,437600,558625,5999,FR,MID772201,Merchant 818|FR,USD,USD,423.42,423.42,1.0,6/18/2025 0:00,2,NA,0,M,Y,False,RRN5986930541,653174,6.45 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,498184,553505,5542,FR,MID604686,Merchant 799|FR,USD,USD,68.68,68.68,1.0,8/7/2025 0:00,5,NA,0,M,Y,False,RRN6368565599,662171,1.13 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,460851,529648,5999,GB,MID146274,Merchant 971|GB,EUR,EUR,148.85,148.85,1.0,7/10/2025 0:00,5,NA,0,M,Y,False,RRN9770718636,716599,2.33 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,479622,531071,5542,FR,MID589260,Merchant 239|FR,USD,USD,494.97,494.97,1.0,6/15/2025 0:00,1,NA,0,M,Y,True,RRN1332056642,673174,7.52 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,414270,527179,5542,US,MID277144,Merchant 857|US,EUR,EUR,202.78,202.78,1.0,7/13/2025 0:00,1,NA,0,M,Y,False,RRN7779923009,971674,3.14 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,180000,417500,526249,4511,US,MID119516,Demo Merchant 875|US,CAD,CAD,1196.45,1196.45,1.0,6/18/2025,81,05,0,U,U,False,RRN2297112257,895741,26.47 CAD,2.20%,0.15 CAD,1,ecommerce_3ds,1
1240,0,475107,549102,4511,CA,MID923429,Merchant 407|CA,USD,USD,424.39,424.39,1.0,6/7/2025 0:00,1,NA,0,M,Y,False,RRN5750686005,617709,6.47 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,180000,457558,523348,5999,IT,MID653632,Demo Merchant 381|IT,EUR,EUR,129.45,129.45,1.0,6/2/2025,81,06,2,M,A,True,RRN7300762653,954873,2.75 EUR,2.05%,0.10 EUR,0,ecommerce_3ds,1
1240,0,473010,548135,5732,US,MID370740,Demo Merchant 504|US,USD,USD,232.56,232.56,1.0,6/22/2025,81,07,0,U,N,True,RRN8011413645,773559,5.73 USD,2.40%,0.15 USD,1,ecommerce_non3ds,0
1240,0,450310,545568,4511,FR,MID158781,Merchant 310|FR,USD,USD,222.21,222.21,1.0,8/10/2025 0:00,90,NA,0,M,Y,True,RRN4625028480,563973,3.43 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,451232,525629,5541,DE,MID823484,Merchant 677|DE,EUR,EUR,90.32,90.32,1.0,7/30/2025 0:00,1,NA,0,M,Y,True,RRN3013966087,128158,1.45 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,449650,559444,5999,CA,MID676215,Merchant 879|CA,USD,USD,447.92,447.92,1.0,7/4/2025 0:00,90,NA,0,M,Y,True,RRN7698597937,433126,6.82 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,425565,520360,4511,US,MID467679,Merchant 739|US,EUR,EUR,231.77,231.77,1.0,8/21/2025 0:00,5,NA,0,M,Y,False,RRN4501484934,926521,3.58 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,448658,538809,5999,CA,MID577011,Merchant 439|CA,EUR,EUR,416.63,416.63,1.0,7/8/2025 0:00,5,NA,0,M,Y,False,RRN9443630993,258321,6.35 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,418196,525477,4511,US,MID434345,Merchant 920|US,USD,USD,490.46,490.46,1.0,7/27/2025 0:00,90,NA,0,M,Y,False,RRN2582704928,626229,7.46 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,400120,526901,5542,US,MID535604,Merchant 292|US,EUR,EUR,71.99,71.99,1.0,6/15/2025 0:00,5,NA,0,M,Y,False,RRN5298821992,771603,1.18 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,444722,542954,5541,GB,MID506806,Merchant 737|GB,EUR,EUR,416.02,416.02,1.0,6/15/2025 0:00,90,NA,0,M,Y,False,RRN2559764242,240699,6.34 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,467480,553237,5999,US,MID101838,Merchant 742|US,USD,USD,309.37,309.37,1.0,8/27/2025 0:00,5,NA,0,M,Y,False,RRN7476836500,983814,4.74 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,456496,547393,5541,GB,MID501175,Merchant 225|GB,USD,USD,327.22,327.22,1.0,6/8/2025 0:00,5,NA,0,M,Y,False,RRN6781264357,332257,5.01 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,419620,512871,4511,US,MID438449,Demo Merchant 226|US,EUR,USD,915.0,988.2,1.08,6/15/2025,81,07,0,U,U,False,RRN3200346796,341820,21.89 USD,2.20%,0.15 USD,1,ecommerce_non3ds,0
1240,0,428956,510748,5541,US,MID281235,Merchant 476|US,EUR,EUR,165.27,165.27,1.0,6/28/2025 0:00,90,NA,0,M,Y,True,RRN8048074293,569277,2.58 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,479773,546741,4789,ES,MID943143,Demo Merchant 900|ES,RON,RON,547.25,547.25,1.0,6/3/2025,81,06,2,U,R,False,RRN4895809478,325528,12.19 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,180000,449769,520939,5732,RO,MID730427,Demo Merchant 111|RO,EUR,EUR,808.13,808.13,1.0,7/24/2025,81,06,0,N,R,False,RRN6177056656,485003,17.93 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,430437,515138,5999,DE,MID369453,Merchant 953|DE,USD,USD,227.01,227.01,1.0,6/29/2025 0:00,90,NA,0,M,Y,False,RRN5293012051,499620,3.51 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,498361,527933,5542,GB,MID497144,Merchant 673|GB,EUR,EUR,121.13,121.13,1.0,8/14/2025 0:00,90,NA,0,M,Y,True,RRN5155255895,244042,1.92 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,467807,553373,5542,GB,MID386796,Merchant 618|GB,USD,USD,266.01,266.01,1.0,8/1/2025 0:00,1,NA,0,M,Y,False,RRN2520489236,809129,4.09 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,432847,523783,5999,CA,MID587860,Demo Merchant 117|CA,RON,USD,1287.07,1880.15,1.4608,8/14/2025,81,00,2,P,N,False,RRN4119640443,478890,41.51 USD,2.20%,0.15 USD,1,ecommerce_non3ds,0
1240,0,446334,522135,5542,US,MID850741,Merchant 116|US,USD,USD,185.66,185.66,1.0,6/2/2025 0:00,2,NA,0,M,Y,True,RRN2196860334,568301,2.88 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,466683,553654,5542,GB,MID713165,Merchant 539|GB,USD,USD,263.14,263.14,1.0,6/4/2025 0:00,5,NA,0,M,Y,False,RRN5857632964,941429,4.05 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,492448,526887,5999,CA,MID245814,Merchant 111|CA,EUR,EUR,482.97,482.97,1.0,8/3/2025 0:00,5,NA,0,M,Y,False,RRN5471613038,451823,7.34 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,445226,539559,5541,FR,MID415256,Merchant 103|FR,USD,USD,339.54,339.54,1.0,7/16/2025 0:00,1,NA,0,M,Y,False,RRN3023485143,874879,5.19 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,180000,421743,555243,5812,CA,MID485136,Demo Merchant 802|CA,CAD,CAD,1464.67,1464.67,1.0,6/25/2025,81,07,2,P,A,False,RRN1711567688,283547,32.37 CAD,2.20%,0.15 CAD,1,ecommerce_non3ds,0
1240,0,460508,533875,4511,FR,MID843244,Merchant 780|FR,EUR,EUR,31.38,31.38,1.0,6/2/2025 0:00,1,NA,0,M,Y,False,RRN6090418709,684899,0.57 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,442017,551880,4511,CA,MID834421,Merchant 593|CA,USD,USD,279.77,279.77,1.0,7/4/2025 0:00,90,NA,0,M,Y,False,RRN3954421206,684638,4.30 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,433198,514725,5541,DE,MID492020,Merchant 539|DE,EUR,EUR,179.46,179.46,1.0,6/24/2025 0:00,90,NA,0,M,Y,True,RRN5159475786,855740,2.79 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,425204,523579,5812,GB,MID594258,Demo Merchant 585|GB,CAD,CAD,1446.65,1446.65,1.0,7/4/2025,81,06,0,M,N,False,RRN9767500115,379282,26.86 CAD,1.85%,0.10 CAD,0,ecommerce_3ds,1
1240,0,490934,524051,5411,DE,MID837683,Merchant 546|DE,USD,USD,351.09,351.09,1.0,6/2/2025 0:00,5,NA,0,M,Y,False,RRN4442132404,277500,5.37 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,451086,536040,5542,US,MID517518,Merchant 316|US,EUR,EUR,406.84,406.84,1.0,8/24/2025 0:00,90,NA,0,M,Y,False,RRN7535574614,864683,6.20 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,454351,545277,5999,US,MID257097,Merchant 255|US,USD,USD,129.78,129.78,1.0,6/18/2025 0:00,90,NA,0,M,Y,True,RRN1406950158,718377,2.05 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,483999,523494,4111,IT,MID284222,Demo Merchant 336|IT,CAD,CAD,1165.31,1165.31,1.0,6/11/2025,81,07,0,P,R,False,RRN1102331282,293390,25.79 CAD,2.20%,0.15 CAD,1,ecommerce_non3ds,0
1240,0,416225,538407,5541,FR,MID444236,Merchant 892|FR,USD,USD,293.44,293.44,1.0,6/29/2025 0:00,5,NA,0,M,Y,False,RRN1062788620,183018,4.50 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,419065,522268,5541,US,MID938532,Merchant 359|US,EUR,EUR,487.26,487.26,1.0,8/21/2025 0:00,5,NA,0,M,Y,True,RRN1431045661,630076,7.41 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,475580,555469,5542,CA,MID894640,Merchant 300|CA,EUR,EUR,492.88,492.88,1.0,6/18/2025 0:00,90,NA,0,M,Y,True,RRN3935935191,889253,7.49 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,479516,517265,5541,CA,MID548507,Merchant 113|CA,USD,USD,229.77,229.77,1.0,8/16/2025 0:00,5,NA,0,M,Y,True,RRN8076677034,803352,3.55 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,452920,531626,5542,FR,MID453950,Merchant 976|FR,EUR,EUR,71.33,71.33,1.0,8/3/2025 0:00,5,NA,0,M,Y,False,RRN1705755240,809179,1.17 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,426355,544338,5541,DE,MID834550,Merchant 333|DE,EUR,EUR,39.09,39.09,1.0,8/21/2025 0:00,5,NA,0,M,Y,False,RRN5204067710,644264,0.69 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,421738,553583,5999,GB,MID234961,Demo Merchant 219|GB,GBP,EUR,554.74,406.85,0.7334,7/16/2025,81,00,0,P,U,True,RRN8298484146,595599,9.91 EUR,2.40%,0.15 EUR,1,ecommerce_non3ds,0
1240,0,492480,516275,4511,FR,MID888947,Merchant 726|FR,USD,USD,420.44,420.44,1.0,8/2/2025 0:00,2,NA,0,M,Y,False,RRN1085161212,454353,6.41 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,180000,479923,523926,4789,RO,MID955926,Demo Merchant 246|RO,RON,RON,678.66,678.66,1.0,6/26/2025,81,07,0,P,U,False,RRN3773931549,112535,15.08 RON,2.20%,0.15 RON,1,ecommerce_non3ds,0
1240,0,447743,521108,5541,US,MID298387,Merchant 504|US,EUR,EUR,355.76,355.76,1.0,7/12/2025 0:00,5,NA,0,M,Y,False,RRN9089284574,550744,5.44 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,487941,510327,5541,CA,MID212981,Merchant 372|CA,EUR,EUR,192.83,192.83,1.0,6/9/2025 0:00,5,NA,0,M,Y,False,RRN3375051628,427360,2.99 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,485727,516679,5411,CA,MID639222,Merchant 397|CA,USD,USD,51.82,51.82,1.0,7/18/2025 0:00,5,NA,0,M,Y,True,RRN7739026134,610826,0.88 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,464241,540500,5999,ES,MID786852,Demo Merchant 910|ES,GBP,GBP,988.26,988.26,1.0,6/17/2025,81,06,0,N,R,False,RRN7307440566,248270,21.89 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,416287,551381,5542,US,MID880081,Merchant 847|US,EUR,EUR,195.33,195.33,1.0,6/26/2025 0:00,5,NA,0,M,Y,True,RRN8752525058,739022,3.03 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,441123,551590,4111,AU,MID542480,Demo Merchant 315|AU,GBP,USD,227.74,291.51,1.28,6/21/2025,81,07,2,U,A,False,RRN9898050934,596689,6.56 USD,2.20%,0.15 USD,1,ecommerce_non3ds,0
1240,0,488260,531206,5541,DE,MID532487,Merchant 579|DE,EUR,EUR,180.48,180.48,1.0,6/11/2025 0:00,2,NA,0,M,Y,True,RRN4750761246,307951,2.81 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,472306,539174,5541,GB,MID593497,Merchant 555|GB,EUR,EUR,116.03,116.03,1.0,8/6/2025 0:00,90,NA,0,M,Y,False,RRN2491116983,257224,1.84 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,408357,520251,5812,FR,MID607380,Demo Merchant 638|FR,RON,EUR,901.88,180.38,0.2,7/21/2025,81,00,2,M,Y,False,RRN5722883646,754286,3.44 EUR,1.85%,0.10 EUR,0,ecommerce_non3ds,0
1240,0,421251,542320,5411,GB,MID139546,Merchant 893|GB,EUR,EUR,275.85,275.85,1.0,7/9/2025 0:00,90,NA,0,M,Y,False,RRN7516505638,251736,4.24 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,422037,534229,5542,US,MID689087,Merchant 372|US,USD,USD,425.21,425.21,1.0,7/1/2025 0:00,90,NA,0,M,Y,False,RRN9551063418,909622,6.48 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,484798,530041,5541,CA,MID983463,Merchant 843|CA,EUR,EUR,411.0,411.0,1.0,8/1/2025 0:00,5,NA,0,M,Y,False,RRN2769591270,119686,6.27 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,415250,526665,4511,CA,MID783447,Merchant 574|CA,USD,USD,269.93,269.93,1.0,6/1/2025 0:00,90,NA,0,M,Y,False,RRN4293988564,461918,4.15 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,460959,514370,4511,CA,MID629497,Merchant 396|CA,EUR,EUR,135.84,135.84,1.0,7/10/2025 0:00,2,NA,0,M,Y,False,RRN6603972135,104261,2.14 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,434123,554338,5999,CA,MID342601,Merchant 986|CA,EUR,EUR,125.18,125.18,1.0,7/6/2025 0:00,90,NA,0,M,Y,False,RRN7381368832,985963,1.98 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,441872,539395,5541,GB,MID760964,Merchant 145|GB,USD,USD,288.45,288.45,1.0,6/16/2025 0:00,1,NA,0,M,Y,True,RRN8638828480,500181,4.43 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,492786,528889,5411,US,MID254332,Merchant 362|US,USD,USD,485.66,485.66,1.0,8/24/2025 0:00,2,NA,0,M,Y,False,RRN2102794066,140160,7.38 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,488389,557517,4511,FR,MID789382,Merchant 469|FR,EUR,EUR,392.32,392.32,1.0,7/30/2025 0:00,5,NA,0,M,Y,False,RRN6406522367,911291,5.98 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,423210,555486,5542,DE,MID576671,Merchant 100|DE,EUR,EUR,64.51,64.51,1.0,6/1/2025 0:00,5,NA,0,M,Y,True,RRN3903208877,657180,1.07 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,454817,526288,5999,GB,MID126365,Merchant 616|GB,USD,USD,362.8,362.8,1.0,7/25/2025 0:00,2,NA,0,M,Y,False,RRN2419708703,686642,5.54 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,401675,552838,4511,FR,MID144383,Merchant 967|FR,EUR,EUR,247.85,247.85,1.0,7/31/2025 0:00,1,NA,0,M,Y,True,RRN4947824830,286613,3.82 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,495725,554735,4511,CA,MID827117,Merchant 797|CA,USD,USD,216.59,216.59,1.0,8/8/2025 0:00,5,NA,0,M,Y,False,RRN2210196733,725169,3.35 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,496259,531963,5411,GB,MID687429,Merchant 855|GB,USD,USD,435.91,435.91,1.0,7/30/2025 0:00,2,NA,0,M,Y,True,RRN1804529044,461695,6.64 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,455658,510181,5999,CA,MID818651,Merchant 864|CA,EUR,EUR,461.93,461.93,1.0,8/12/2025 0:00,2,NA,0,M,Y,False,RRN2109002378,843935,7.03 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,418983,523023,5999,DE,MID952210,Merchant 743|DE,USD,USD,358.17,358.17,1.0,7/1/2025 0:00,2,NA,0,M,Y,True,RRN4790577800,958172,5.47 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,457067,555389,4511,DE,MID591006,Merchant 902|DE,USD,USD,451.28,451.28,1.0,8/14/2025 0:00,2,NA,0,M,Y,False,RRN1544886855,440999,6.87 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,445087,534842,5411,CA,MID830281,Merchant 973|CA,USD,USD,389.15,389.15,1.0,8/30/2025 0:00,90,NA,0,M,Y,True,RRN1311155953,525943,5.94 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,440715,521218,5541,FR,MID118896,Merchant 294|FR,EUR,EUR,52.62,52.62,1.0,6/2/2025 0:00,2,NA,0,M,Y,True,RRN8214263212,422712,0.89 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,441214,512880,5541,US,MID473484,Merchant 948|US,EUR,EUR,29.58,29.58,1.0,7/4/2025 0:00,90,NA,0,M,Y,False,RRN4314103898,123438,0.54 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,453374,556649,5542,FR,MID370989,Merchant 124|FR,USD,USD,472.66,472.66,1.0,6/6/2025 0:00,2,NA,0,M,Y,False,RRN5252439137,821867,7.19 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,493273,522872,5541,FR,MID765517,Merchant 667|FR,EUR,EUR,169.23,169.23,1.0,6/5/2025 0:00,1,NA,0,M,Y,True,RRN7333038975,306829,2.64 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,485593,552602,5541,CA,MID105367,Merchant 464|CA,USD,USD,498.26,498.26,1.0,7/3/2025 0:00,90,NA,0,M,Y,False,RRN2544498246,287924,7.57 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,448306,523002,5999,DE,MID727632,Merchant 342|DE,EUR,EUR,30.25,30.25,1.0,7/16/2025 0:00,5,NA,0,M,Y,False,RRN1037431147,396985,0.55 EUR,1.50%,0.10 EUR,0,card_present_chip,0
