c_mti,mc_processing_code,mc_acquirer_bin,mc_issuer_bin,mc_merchant_category_code,mc_merchant_country_code,mc_card_acceptor_id_code,mc_card_acceptor_name_location,mc_transaction_currency_code,mc_settlement_currency_code,mc_transaction_amount,mc_settlement_amount,mc_exchange_rate,mc_presentment_date,mc_pos_entry_mode,mc_eci_indicator,mc_ucaf_collection_indicator,mc_cvv2_result_code,mc_avs_result_code,mc_cross_border_indicator,mc_retrieval_reference_number,mc_auth_id_response,interchange_fee,rate_pct,fixed_fee,mcc_group,downgraded,channel_type,cross_border_flag
1240,0,416493,550518,4789,US,MID461548,Demo Merchant 145|US,CAD,CAD,213.25,213.25,1.0,2025-07-27,5,,0,N,Z,False,RRN7573428871,285729,3.36,1.5756,0.05 CAD,other,0,card_present,False
1240,0,477029,555083,5999,DE,MID180565,Demo Merchant 589|DE,USD,USD,258.93,258.93,1.0,2025-06-29,81,,0,N,N,False,RRN9997688751,336174,5.85,2.2593,0.15 USD,other,1,ecommerce,False
1240,0,454240,520701,5812,US,MID929666,Demo Merchant 103|US,GBP,USD,1189.23,1522.21,1.28,2025-07-17,1,,0,U,N,False,RRN4596772198,410364,29.02,2.4402,0.10 USD,other,1,card_present,False
1240,0,445081,550275,5812,GB,MID956492,Demo Merchant 257|GB,USD,USD,343.31,343.31,1.0,2025-07-16,81,7.0,0,U,A,False,RRN4736066184,288431,7.7,2.2429,0.15 USD,other,1,ecommerce,False
1240,0,420581,550909,4111,IT,MID213799,Demo Merchant 222|IT,EUR,EUR,1474.32,1474.32,1.0,2025-06-06,90,,0,U,N,True,RRN1033765831,535599,25.85,1.7534,0.05 EUR,other,0,card_present,True
1240,0,455733,541507,5732,FR,MID808236,Demo Merchant 476|FR,GBP,GBP,73.66,73.66,1.0,2025-08-03,2,,0,N,A,True,RRN1289883105,155523,1.65,2.24,0.10 GBP,other,1,card_present,True
1240,0,451258,511550,5812,FR,MID958776,Demo Merchant 158|FR,RON,RON,685.92,685.92,1.0,2025-07-23,81,0.0,0,P,N,False,RRN4036500567,313419,15.24,2.2218,0.15 RON,other,1,ecommerce,False
1240,0,414301,548355,4511,ES,MID177786,Demo Merchant 382|ES,CAD,CAD,660.68,660.68,1.0,2025-08-08,2,,0,N,N,False,RRN9052806196,720717,12.98,1.9646,0.10 CAD,airline,1,card_present,False
1240,200000,452673,543040,5812,DE,MID916449,Demo Merchant 296|DE,GBP,GBP,735.01,735.01,1.0,2025-06-21,90,,0,U,A,True,RRN1885298610,994830,0.0,0.0,,other,0,,
1240,0,458189,517924,5411,RO,MID247044,Demo Merchant 236|RO,CAD,CAD,306.89,306.89,1.0,2025-06-19,1,,0,M,U,False,RRN1695705613,710436,3.1,1.0101,0.03 CAD,supermarket,0,card_present,False
1240,0,403148,553105,4789,CA,MID725443,Demo Merchant 370|CA,EUR,EUR,499.83,499.83,1.0,2025-08-04,81,,0,N,Y,True,RRN3697859612,500972,12.15,2.4308,0.15 EUR,other,1,ecommerce,True
1240,0,488221,531602,4111,DE,MID175988,Demo Merchant 732|DE,USD,USD,867.34,867.34,1.0,2025-07-18,81,7.0,0,N,Y,True,RRN1010431768,375025,20.97,2.4177,0.15 USD,other,1,ecommerce,True
1240,0,485250,513376,5812,ES,MID419574,Demo Merchant 274|ES,EUR,EUR,1348.68,1348.68,1.0,2025-06-03,81,7.0,0,U,N,True,RRN6970273348,820885,32.52,2.4112,0.15 EUR,other,1,ecommerce,True
1240,180000,450008,521385,5732,DE,MID867340,Demo Merchant 354|DE,USD,USD,833.23,833.23,1.0,2025-07-10,81,0.0,0,U,N,False,RRN1495173432,390887,18.48,2.2179,0.15 USD,other,1,ecommerce,False
1240,0,462020,540970,5812,AU,MID364934,Demo Merchant 594|AU,CAD,CAD,1325.8,1325.8,1.0,2025-06-29,2,,0,P,Y,True,RRN5559949428,879261,27.94,2.1074,0.10 CAD,other,1,card_present,True
1240,180000,419913,545815,5411,US,MID878647,Demo Merchant 369|US,RON,RON,1415.36,1415.36,1.0,2025-07-14,90,,0,U,Z,False,RRN4916243011,697118,14.18,1.0019,0.03 RON,supermarket,0,card_present,False
1240,0,423665,538655,5541,GB,MID478536,Demo Merchant 697|GB,CAD,CAD,781.7,781.7,1.0,2025-07-16,1,,0,M,Z,False,RRN4422913138,923015,11.81,1.5108,0.08 CAD,fuel,1,card_present,False
1240,0,471771,535050,4511,RO,MID114886,Demo Merchant 568|RO,EUR,EUR,452.07,452.07,1.0,2025-07-17,2,,0,N,Z,True,RRN5603611979,563386,9.82,2.1722,0.10 EUR,airline,1,card_present,True
1240,180000,455384,526971,5541,IT,MID479264,Demo Merchant 390|IT,RON,RON,1472.28,1472.28,1.0,2025-06-12,5,,0,U,R,True,RRN4331624149,653875,,,,fuel,1,,
1240,0,418483,515927,5541,ES,MID764341,Demo Merchant 723|ES,RON,RON,1431.25,1431.25,1.0,2025-07-27,1,,0,M,N,False,RRN5991655836,268577,21.55,1.5057,0.08 RON,fuel,1,card_present,False
1240,0,435704,555993,4511,AU,MID487701,Demo Merchant 590|AU,USD,USD,659.35,659.35,1.0,2025-07-10,81,6.0,2,M,N,False,RRN8998299158,732851,11.97,1.8154,0.10 USD,airline,0,ecommerce,False
1240,0,412944,520277,5542,US,MID829182,Demo Merchant 105|US,EUR,EUR,107.21,107.21,1.0,2025-06-24,81,6.0,2,P,U,True,RRN6428053079,530133,,,,fuel,1,,
1240,0,416352,553535,5999,US,MID454872,Demo Merchant 275|US,USD,USD,1166.21,1166.21,1.0,2025-07-31,81,7.0,0,N,N,False,RRN2014615129,762816,25.81,2.2132,0.15 USD,other,1,ecommerce,False
1240,0,448401,547252,4111,ES,MID211816,Demo Merchant 159|ES,EUR,EUR,1036.01,1036.01,1.0,2025-06-16,5,,0,N,A,False,RRN8563662504,996259,16.11,1.555,0.05 EUR,other,0,card_present,False
1240,0,485153,533695,5542,ES,MID733102,Demo Merchant 507|ES,GBP,GBP,1383.01,1383.01,1.0,2025-06-30,5,,0,P,Y,False,RRN7238763976,329683,20.83,1.5061,0.08 GBP,fuel,1,card_present,False
1240,0,455824,534892,4111,CA,MID779160,Demo Merchant 600|CA,RON,RON,394.75,394.75,1.0,2025-06-04,2,,0,U,Y,False,RRN3669410432,246588,7.6,1.9253,0.10 RON,other,1,card_present,False
1240,180000,407100,538303,5999,GB,MID539736,Demo Merchant 789|GB,GBP,GBP,50.53,50.53,1.0,2025-06-21,1,,0,N,Y,False,RRN9463991155,681349,1.06,2.0978,0.10 GBP,other,1,card_present,False
1240,0,432153,543059,5812,US,MID117589,Demo Merchant 982|US,RON,RON,828.24,828.24,1.0,2025-06-06,5,,0,N,A,False,RRN6070166066,251506,12.89,1.5563,0.05 RON,other,0,card_present,False
1240,0,439262,548625,5732,CA,MID318798,Demo Merchant 634|CA,EUR,EUR,507.41,507.41,1.0,2025-07-08,90,,0,M,U,False,RRN7225663284,939761,7.91,1.5589,0.05 EUR,other,0,card_present,False
1240,0,437929,535177,4111,ES,MID799799,Demo Merchant 175|ES,GBP,EUR,851.65,818.86,0.9615,2025-08-20,81,5.0,2,N,N,True,RRN8375391564,513075,19.8,2.3249,0.15 EUR,other,1,ecommerce,True
1240,0,422521,514789,5999,IT,MID732393,Demo Merchant 241|IT,EUR,EUR,871.11,871.11,1.0,2025-06-13,90,,0,M,Y,False,RRN8688664859,159320,13.55,1.5555,0.05 EUR,other,0,card_present,False
1240,0,498964,534589,5542,AU,MID447569,Demo Merchant 120|AU,EUR,EUR,97.27,97.27,1.0,2025-06-25,2,,0,M,A,True,RRN5558390164,340666,,,,fuel,0,,
1240,0,423189,546068,4511,FR,MID108903,Demo Merchant 930|FR,USD,USD,136.12,136.12,1.0,2025-07-31,81,5.0,2,N,A,True,RRN6975129878,883207,3.42,2.5125,0.15 USD,airline,1,ecommerce,True
1240,0,438655,532528,5999,RO,MID680375,Demo Merchant 495|RO,RON,RON,318.05,318.05,1.0,2025-06-19,90,,0,P,N,False,RRN9472695454,279595,4.98,1.5658,0.05 RON,other,0,card_present,False
1240,0,423541,518400,5732,RO,MID471380,Demo Merchant 137|RO,USD,USD,689.78,689.78,1.0,2025-08-20,90,,0,M,U,False,RRN1310538060,323688,10.74,1.557,0.05 USD,other,0,card_present,False
1240,0,436412,533929,4789,AU,MID558849,Demo Merchant 811|AU,CAD,CAD,938.11,938.11,1.0,2025-06-13,90,,0,U,N,False,RRN1608276313,264888,14.59,1.5553,0.05 CAD,other,0,card_present,False
1240,0,458481,542343,5812,RO,MID712289,Demo Merchant 279|RO,EUR,USD,1322.5,1428.3,1.08,2025-08-18,5,,0,N,R,True,RRN3925158413,709187,25.05,1.8941,0.05 USD,other,0,card_present,True
1240,0,439840,556627,5411,DE,MID559456,Demo Merchant 242|DE,GBP,GBP,985.2,985.2,1.0,2025-07-27,2,,0,U,Z,False,RRN1147973021,806130,9.88,1.0028,0.03 GBP,supermarket,0,card_present,False
1240,0,495432,548414,5541,US,MID462095,Demo Merchant 647|US,RON,RON,415.03,415.03,1.0,2025-07-09,90,,0,U,Z,False,RRN4371154288,249182,6.31,1.5204,0.08 RON,fuel,1,card_present,False
1240,0,436992,549484,5812,ES,MID639067,Demo Merchant 622|ES,EUR,EUR,442.53,442.53,1.0,2025-06-08,90,,0,U,N,False,RRN4830480767,945148,6.91,1.5615,0.05 EUR,other,0,card_present,False
1240,0,489452,557789,5999,ES,MID576136,Demo Merchant 786|ES,EUR,EUR,923.93,923.93,1.0,2025-08-18,90,,0,M,U,False,RRN7340381198,517795,14.37,1.5553,0.05 EUR,other,0,card_present,False
1240,0,425121,511494,5541,ES,MID319857,Demo Merchant 964|ES,USD,USD,1423.54,1423.54,1.0,2025-07-11,90,,0,M,Y,False,RRN1310557393,874888,21.43,1.5054,0.08 USD,fuel,1,card_present,False
1240,0,430425,540310,4111,GB,MID690567,Demo Merchant 865|GB,GBP,GBP,842.5,842.5,1.0,2025-07-09,81,5.0,2,U,N,False,RRN7538677518,692736,18.69,2.2184,0.15 GBP,other,1,ecommerce,False
1240,0,410641,520259,4511,CA,MID829270,Demo Merchant 735|CA,RON,EUR,973.04,194.61,0.2,2025-07-02,5,,0,N,N,False,RRN8740579552,200180,3.26,0.335,0.05 EUR,airline,0,card_present,False
1240,0,417395,541971,5732,FR,MID815145,Demo Merchant 530|FR,RON,RON,746.33,746.33,1.0,2025-06-11,81,0.0,0,U,A,True,RRN3966711246,156919,18.06,2.4198,0.15 RON,other,1,ecommerce,True
1240,180000,469480,557523,5732,IT,MID668345,Demo Merchant 285|IT,CAD,CAD,1321.68,1321.68,1.0,2025-07-11,1,,0,M,A,False,RRN7295649238,900652,25.21,1.9074,0.10 CAD,other,1,card_present,False
1240,0,425719,517439,4111,US,MID838483,Demo Merchant 255|US,EUR,EUR,900.75,900.75,1.0,2025-06-01,1,,0,N,Y,False,RRN1262763342,925117,17.21,1.9106,0.10 EUR,other,1,card_present,False
1240,0,483999,523494,4111,IT,MID284222,Demo Merchant 336|IT,CAD,CAD,1165.31,1165.31,1.0,2025-06-11,81,0.0,0,P,R,False,RRN1102331282,293390,25.79,2.2131,0.15 CAD,other,1,ecommerce,False
1240,0,415837,552658,4511,GB,MID466521,Demo Merchant 541|GB,USD,USD,1334.78,1334.78,1.0,2025-08-06,81,7.0,0,N,N,False,RRN1668184963,132933,29.52,2.2116,0.15 USD,airline,1,ecommerce,False
1240,0,469220,529362,4111,FR,MID230926,Demo Merchant 382|FR,GBP,EUR,535.14,343.19,0.6413,2025-07-03,2,,0,U,Y,False,RRN1295688975,776347,6.62,1.2371,0.10 EUR,other,1,card_present,False
1240,200000,468605,528891,4511,DE,MID994507,Demo Merchant 589|DE,EUR,EUR,664.2,664.2,1.0,2025-08-28,1,,0,U,A,False,RRN6899145810,351020,0.0,0.0,,airline,1,,
1240,0,470483,522925,4511,CA,MID306456,Demo Merchant 130|CA,USD,USD,787.99,787.99,1.0,2025-08-06,90,,0,U,Z,False,RRN9406016457,162720,13.05,1.6561,0.05 USD,airline,0,card_present,False
1240,0,428190,520677,5999,FR,MID866814,Demo Merchant 380|FR,EUR,EUR,1053.26,1053.26,1.0,2025-07-19,1,,0,P,A,False,RRN2101182430,217805,20.11,1.9093,0.10 EUR,other,1,card_present,False
1240,0,430736,510246,4789,IT,MID228105,Demo Merchant 802|IT,EUR,EUR,712.08,712.08,1.0,2025-06-13,90,,0,M,A,True,RRN1584961809,784739,12.51,1.7568,0.05 EUR,other,0,card_present,True
1240,0,472714,548786,4111,ES,MID412629,Demo Merchant 995|ES,USD,USD,1384.32,1384.32,1.0,2025-06-15,5,,0,M,A,False,RRN7104293680,275631,21.51,1.5538,0.05 USD,other,0,card_present,False
1240,0,423767,538824,5812,CA,MID390335,Demo Merchant 181|CA,EUR,EUR,521.6,521.6,1.0,2025-07-31,2,,0,N,N,False,RRN3470356602,373749,10.01,1.9191,0.10 EUR,other,1,card_present,False
1240,0,409628,530438,5411,RO,MID507140,Demo Merchant 377|RO,EUR,EUR,1219.87,1219.87,1.0,2025-06-26,81,0.0,0,U,Z,False,RRN1330737764,650789,,,,supermarket,1,,
1240,0,451489,544180,5541,AU,MID839577,Demo Merchant 194|AU,GBP,GBP,368.42,368.42,1.0,2025-08-11,90,,0,P,U,False,RRN9476095770,854273,5.61,1.5227,0.08 GBP,fuel,1,card_present,False
1240,0,485999,541897,5812,RO,MID878004,Demo Merchant 309|RO,USD,USD,1346.41,1346.41,1.0,2025-07-01,2,,0,N,U,True,RRN7029865463,805292,28.37,2.1071,0.10 USD,other,1,card_present,True
1240,0,429981,555576,4789,DE,MID838454,Demo Merchant 468|DE,EUR,EUR,107.34,107.34,1.0,2025-06-30,81,6.0,2,U,N,True,RRN3142474690,496072,2.73,2.5433,0.15 EUR,other,1,ecommerce,True
1240,0,429814,547286,4789,US,MID498337,Demo Merchant 119|US,CAD,CAD,342.97,342.97,1.0,2025-08-03,90,,0,M,Y,False,RRN3111758437,408132,5.37,1.5657,0.05 CAD,other,0,card_present,False
1240,0,453342,542403,4789,ES,MID798656,Demo Merchant 452|ES,USD,USD,262.93,262.93,1.0,2025-08-28,81,6.0,2,U,Z,False,RRN7461475895,643121,5.93,2.2554,0.15 USD,other,1,ecommerce,False
1240,0,456397,533262,5999,GB,MID318502,Demo Merchant 419|GB,CAD,USD,223.23,165.19,0.74,2025-08-21,2,,0,P,U,False,RRN3087238449,451495,3.24,1.4514,0.10 USD,other,1,card_present,False
1240,0,416179,549348,4789,ES,MID471508,Demo Merchant 966|ES,USD,EUR,1144.04,1052.52,0.92,2025-06-01,81,7.0,0,U,R,True,RRN5385685399,958176,25.41,2.2211,0.15 EUR,other,1,ecommerce,True
1240,0,400932,554487,5999,IT,MID406831,Demo Merchant 449|IT,GBP,GBP,192.57,192.57,1.0,2025-07-24,81,5.0,2,U,Y,False,RRN7603955411,920501,4.39,2.2797,0.15 GBP,other,1,ecommerce,False
1240,180000,426467,558006,4511,IT,MID476651,Demo Merchant 778|IT,GBP,GBP,152.33,152.33,1.0,2025-08-14,81,,0,N,N,False,RRN5427241411,256106,3.5,2.2976,0.15 GBP,airline,1,ecommerce,False
1240,180000,409803,537506,4111,GB,MID856589,Demo Merchant 407|GB,USD,EUR,1084.97,998.17,0.92,2025-08-21,2,,0,M,A,True,RRN6135122262,275727,21.06,1.9411,0.10 EUR,other,1,card_present,True
1240,0,462429,531492,5541,FR,MID288587,Demo Merchant 795|FR,USD,USD,828.33,828.33,1.0,2025-06-14,5,,0,N,U,False,RRN4798884268,549710,12.5,1.5091,0.08 USD,fuel,1,card_present,False
1240,180000,401014,541211,5732,GB,MID889683,Demo Merchant 526|GB,EUR,EUR,1005.54,1005.54,1.0,2025-06-20,81,6.0,2,N,Y,False,RRN5938681796,355379,22.27,2.2147,0.15 EUR,other,1,ecommerce,False
1240,0,468368,555273,5411,ES,MID789331,Demo Merchant 977|ES,EUR,USD,288.33,311.4,1.08,2025-06-28,2,,0,N,R,False,RRN8522043531,788184,3.14,1.089,0.03 USD,supermarket,0,card_present,False
1240,0,414641,556936,5411,ES,MID278393,Demo Merchant 698|ES,EUR,EUR,1462.11,1462.11,1.0,2025-06-29,81,5.0,2,N,Z,True,RRN7980676262,194024,,,,supermarket,1,,
1240,0,405343,544541,5732,DE,MID797485,Demo Merchant 843|DE,USD,USD,1244.42,1244.42,1.0,2025-07-11,90,,0,U,Y,False,RRN3764175320,458885,19.34,1.5541,0.05 USD,other,0,card_present,False
1240,0,460556,541418,5411,CA,MID269809,Demo Merchant 115|CA,CAD,CAD,1385.38,1385.38,1.0,2025-06-26,5,,0,N,R,True,RRN5747269339,645794,,,,supermarket,0,,
1240,0,442605,554525,5541,FR,MID529733,Demo Merchant 866|FR,RON,EUR,220.27,44.05,0.2,2025-08-29,1,,0,N,N,False,RRN3640779352,637403,0.74,0.336,0.08 EUR,fuel,1,card_present,False
1240,0,433228,530159,4511,GB,MID528248,Demo Merchant 167|GB,RON,RON,90.47,90.47,1.0,2025-07-19,2,,0,U,A,True,RRN7552473012,707055,2.05,2.2659,0.10 RON,airline,1,card_present,True
1240,200000,448470,514574,4789,AU,MID353989,Demo Merchant 263|AU,RON,EUR,419.25,83.85,0.2,2025-07-02,81,7.0,0,U,U,False,RRN2765067335,649423,0.0,0.0,,other,1,,
1240,0,473607,546744,4511,AU,MID314602,Demo Merchant 711|AU,EUR,EUR,1364.32,1364.32,1.0,2025-07-31,81,0.0,0,N,Y,False,RRN1782450883,271342,30.17,2.2114,0.15 EUR,airline,1,ecommerce,False
1240,200000,448007,516415,5542,US,MID369585,Demo Merchant 262|US,CAD,CAD,169.65,169.65,1.0,2025-08-26,1,,0,N,A,True,RRN3382911996,488530,0.0,0.0,,fuel,1,,
1240,0,483591,534585,4789,CA,MID918931,Demo Merchant 367|CA,USD,USD,560.8,560.8,1.0,2025-06-08,81,0.0,0,P,Y,False,RRN4927186305,440716,12.49,2.2272,0.15 USD,other,1,ecommerce,False
1240,0,474315,510040,5732,GB,MID998227,Demo Merchant 170|GB,RON,RON,1304.94,1304.94,1.0,2025-06-13,81,0.0,0,N,A,True,RRN4785065836,960048,31.47,2.4116,0.15 RON,other,1,ecommerce,True
1240,0,414067,522425,5999,AU,MID113935,Demo Merchant 654|AU,EUR,EUR,135.8,135.8,1.0,2025-07-08,81,5.0,2,P,U,True,RRN5328925376,119332,3.41,2.511,0.15 EUR,other,1,ecommerce,True
1240,0,446569,545810,5542,GB,MID366979,Demo Merchant 293|GB,RON,RON,855.88,855.88,1.0,2025-06-22,1,,0,N,U,False,RRN6544127099,498600,12.92,1.5096,0.08 RON,fuel,1,card_present,False
1240,0,421064,557443,5542,GB,MID907499,Demo Merchant 319|GB,EUR,EUR,273.05,273.05,1.0,2025-07-25,2,,0,P,U,False,RRN8085654133,396338,4.18,1.5309,0.08 EUR,fuel,1,card_present,False
1240,0,481586,543862,5411,GB,MID782452,Demo Merchant 426|GB,RON,RON,557.29,557.29,1.0,2025-08-20,81,6.0,2,M,U,False,RRN4034546885,145669,,,,supermarket,0,,
1240,0,495659,533648,5411,FR,MID747466,Demo Merchant 818|FR,GBP,EUR,1128.91,1604.86,1.4216,2025-07-30,5,,0,U,U,True,RRN7908565736,668109,,,,supermarket,0,,
1240,0,430696,550975,4111,DE,MID964302,Demo Merchant 328|DE,RON,RON,701.76,701.76,1.0,2025-07-30,81,0.0,0,N,N,False,RRN6923412937,671334,15.59,2.2216,0.15 RON,other,1,ecommerce,False
1240,0,462953,519226,4789,DE,MID994758,Demo Merchant 283|DE,EUR,EUR,305.01,305.01,1.0,2025-06-16,81,,0,N,Y,False,RRN6772245289,756197,6.86,2.2491,0.15 EUR,other,1,ecommerce,False
1240,0,456749,549943,5812,ES,MID976439,Demo Merchant 492|ES,GBP,USD,1078.27,1380.19,1.28,2025-06-07,2,,0,M,U,True,RRN8179865047,500919,29.08,2.6969,0.10 USD,other,1,card_present,True
1240,0,437817,511926,4511,CA,MID467629,Demo Merchant 995|CA,RON,EUR,1437.73,287.55,0.2,2025-06-20,1,,0,N,N,False,RRN8638025651,154400,5.71,0.3972,0.10 EUR,airline,1,card_present,False
1240,0,454930,530279,5812,RO,MID349688,Demo Merchant 363|RO,GBP,GBP,1423.64,1423.64,1.0,2025-08-21,1,,0,N,A,False,RRN3285093101,850400,27.15,1.9071,0.10 GBP,other,1,card_present,False
1240,0,499408,555408,5812,AU,MID376051,Demo Merchant 582|AU,GBP,GBP,370.32,370.32,1.0,2025-06-05,1,,0,U,Z,False,RRN6174621051,246417,7.14,1.9281,0.10 GBP,other,1,card_present,False
1240,0,481297,555447,4111,ES,MID939704,Demo Merchant 429|ES,RON,RON,564.61,564.61,1.0,2025-08-17,81,0.0,0,P,Z,False,RRN6728321039,317050,12.57,2.2263,0.15 RON,other,1,ecommerce,False
1240,0,478611,530350,4511,ES,MID700740,Demo Merchant 396|ES,USD,USD,291.58,291.58,1.0,2025-07-17,1,,0,U,A,False,RRN8376041357,895107,5.79,1.9857,0.10 USD,airline,1,card_present,False
1240,0,444253,534020,5999,ES,MID222203,Demo Merchant 537|ES,GBP,GBP,625.13,625.13,1.0,2025-07-10,5,,0,N,N,False,RRN1183466524,646576,9.74,1.5581,0.05 GBP,other,0,card_present,False
1240,0,460478,556124,5541,FR,MID410228,Demo Merchant 109|FR,RON,RON,1012.89,1012.89,1.0,2025-06-22,90,,0,M,Z,False,RRN6549231815,285172,15.27,1.5076,0.08 RON,fuel,1,card_present,False
1240,0,459844,529621,5732,RO,MID733918,Demo Merchant 910|RO,USD,USD,453.24,453.24,1.0,2025-08-26,81,0.0,0,U,N,False,RRN3895052435,883657,10.12,2.2328,0.15 USD,other,1,ecommerce,False
1240,0,456903,535716,4511,AU,MID777168,Demo Merchant 603|AU,USD,EUR,902.22,830.04,0.92,2025-07-20,90,,0,N,U,False,RRN2208764524,587308,13.75,1.524,0.05 EUR,airline,0,card_present,False
1240,0,408785,522960,4111,ES,MID907195,Demo Merchant 172|ES,GBP,GBP,1318.58,1318.58,1.0,2025-07-21,81,6.0,2,M,Z,True,RRN9041701676,766666,27.13,2.0575,0.10 GBP,other,0,ecommerce,True
1240,0,461191,533246,4111,DE,MID378964,Demo Merchant 199|DE,GBP,GBP,1033.39,1033.39,1.0,2025-07-03,81,7.0,0,U,Y,False,RRN9407062743,251586,22.88,2.2141,0.15 GBP,other,1,ecommerce,False
1240,0,474038,537523,5999,CA,MID305372,Demo Merchant 943|CA,CAD,CAD,649.44,649.44,1.0,2025-06-01,1,,0,P,R,False,RRN1190383640,454632,12.44,1.9155,0.10 CAD,other,1,card_present,False
1240,0,458623,520958,5999,ES,MID674160,Demo Merchant 742|ES,RON,RON,556.64,556.64,1.0,2025-06-25,2,,0,U,A,True,RRN2147865906,282624,11.79,2.1181,0.10 RON,other,1,card_present,True
1240,0,413487,513949,5411,ES,MID706681,Demo Merchant 340|ES,RON,RON,944.87,944.87,1.0,2025-06-12,2,,0,P,Z,True,RRN2939742378,246885,,,,supermarket,0,,
1240,0,421127,518082,5542,FR,MID924258,Demo Merchant 866|FR,CAD,CAD,381.6,381.6,1.0,2025-08-05,5,,0,N,R,False,RRN8406174356,816545,5.8,1.5199,0.08 CAD,fuel,1,card_present,False
1240,0,458743,512866,5812,FR,MID706657,Demo Merchant 216|FR,RON,RON,1370.75,1370.75,1.0,2025-06-24,1,,0,N,Y,False,RRN5402454020,401414,26.14,1.907,0.10 RON,other,1,card_present,False
1240,0,485472,534016,5812,US,MID388734,Demo Merchant 271|US,CAD,USD,602.72,446.01,0.74,2025-07-11,2,,0,P,Z,True,RRN1435742424,215720,9.47,1.5712,0.10 USD,other,1,card_present,True
1240,180000,411118,540988,5541,DE,MID155314,Demo Merchant 185|DE,CAD,CAD,543.1,543.1,1.0,2025-08-24,81,,0,N,A,False,RRN9166161602,203589,,,,fuel,1,,
1240,0,425621,541415,4511,AU,MID923836,Demo Merchant 712|AU,USD,USD,1018.69,1018.69,1.0,2025-07-12,81,5.0,2,P,R,True,RRN5153693901,522155,24.6,2.4149,0.15 USD,airline,1,ecommerce,True
1240,0,432618,549791,5541,AU,MID444596,Demo Merchant 415|AU,USD,USD,1362.02,1362.02,1.0,2025-06-07,90,,0,P,Y,False,RRN3201233821,318158,20.51,1.5059,0.08 USD,fuel,1,card_present,False
1240,0,424685,518435,5999,GB,MID396368,Demo Merchant 758|GB,USD,USD,1316.29,1316.29,1.0,2025-08-15,2,,0,U,A,False,RRN9258454924,303425,25.11,1.9076,0.10 USD,other,1,card_present,False
1240,0,459400,542747,5542,GB,MID508380,Demo Merchant 749|GB,EUR,EUR,151.7,151.7,1.0,2025-08-16,1,,0,P,R,True,RRN4987475822,493268,,,,fuel,1,,
1240,180000,428795,546897,5411,US,MID220671,Demo Merchant 337|US,RON,RON,1199.98,1199.98,1.0,2025-08-03,90,,0,M,Z,False,RRN4416451042,133415,12.03,1.0025,0.03 RON,supermarket,0,card_present,False
1240,0,419997,549684,4511,AU,MID484252,Demo Merchant 231|AU,RON,EUR,289.63,57.93,0.2,2025-08-29,2,,0,P,Z,True,RRN4799903919,564301,1.35,0.4661,0.10 EUR,airline,1,card_present,True
1240,0,468486,520628,5812,DE,MID375537,Demo Merchant 631|DE,RON,USD,1456.02,2092.74,1.4373,2025-07-14,5,,0,P,U,False,RRN9628872042,221550,32.49,2.2314,0.05 USD,other,0,card_present,False
1240,0,430830,517409,5732,GB,MID702295,Demo Merchant 134|GB,EUR,EUR,809.64,809.64,1.0,2025-07-23,5,,0,N,Z,True,RRN8196694907,959680,14.22,1.7563,0.05 EUR,other,0,card_present,True
1240,0,488199,524592,5999,AU,MID763974,Demo Merchant 233|AU,CAD,CAD,1273.92,1273.92,1.0,2025-07-21,81,5.0,2,M,R,False,RRN3941713897,286555,23.67,1.858,0.10 CAD,other,0,ecommerce,False
1240,0,475078,531615,5812,ES,MID389586,Demo Merchant 548|ES,EUR,EUR,415.25,415.25,1.0,2025-07-06,2,,0,N,R,False,RRN6335330993,477841,7.99,1.9241,0.10 EUR,other,1,card_present,False
1240,0,416754,543184,5541,IT,MID866244,Demo Merchant 463|IT,USD,USD,787.05,787.05,1.0,2025-08-10,2,,0,P,R,False,RRN3046194604,403906,11.89,1.5107,0.08 USD,fuel,1,card_present,False
1240,0,432280,534141,5732,ES,MID652085,Demo Merchant 677|ES,GBP,GBP,1364.32,1364.32,1.0,2025-06-02,81,5.0,2,P,A,False,RRN4198107853,229145,30.17,2.2114,0.15 GBP,other,1,ecommerce,False
1240,0,471871,548799,5541,IT,MID156893,Demo Merchant 500|IT,USD,USD,233.51,233.51,1.0,2025-06-20,81,5.0,2,N,R,False,RRN6848041193,662759,,,,fuel,1,,
1240,0,442450,515112,4789,GB,MID117237,Demo Merchant 617|GB,CAD,CAD,945.01,945.01,1.0,2025-08-11,1,,0,M,Y,False,RRN8409272514,886352,18.06,1.9111,0.10 CAD,other,1,card_present,False
1240,0,429948,553363,5732,ES,MID213305,Demo Merchant 228|ES,RON,RON,1074.55,1074.55,1.0,2025-06-15,81,6.0,0,U,A,False,RRN2885388528,258740,23.79,2.214,0.15 RON,other,1,ecommerce,False
1240,0,407798,533054,4789,IT,MID973420,Demo Merchant 339|IT,CAD,CAD,1255.28,1255.28,1.0,2025-08-06,90,,0,N,R,True,RRN4192013350,682731,22.02,1.7542,0.05 CAD,other,0,card_present,True
1240,0,418931,516828,4511,ES,MID455528,Demo Merchant 342|ES,USD,USD,973.12,973.12,1.0,2025-06-07,81,7.0,0,U,R,False,RRN4000059924,998487,21.56,2.2156,0.15 USD,airline,1,ecommerce,False
